paperId,url,title,abstract,venue,year,referenceCount,citationCount,authors
3d733e63d44bddd235a41e47cf0718ff5e70b8e1,https://www.semanticscholar.org/paper/3d733e63d44bddd235a41e47cf0718ff5e70b8e1,Navigation-based candidate expansion and pretrained language models for citation recommendation,,Scientometrics,2020.0,60,17,"[{'authorId': '143744603', 'name': 'Rodrigo Nogueira'}, {'authorId': None, 'name': 'Zhiying Jiang'}, {'authorId': '1979489', 'name': 'Kyunghyun Cho'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
421c3f395b4483c2b723ecb3472cb88708b50264,https://www.semanticscholar.org/paper/421c3f395b4483c2b723ecb3472cb88708b50264,Capreolus: A Toolkit for End-to-End Neural Ad Hoc Retrieval,"We present Capreolus, a toolkit designed to facilitate end-to-end it ad hoc retrieval experiments with neural networks by providing implementations of prominent neural ranking models within a common framework. Our toolkit adopts a standard reranking architecture via tight integration with the Anserini toolkit for candidate document generation using standard bag-of-words approaches. Using Capreolus, we are able to reproduce Yang et al.'s recent SIGIR 2019 finding that, in a reranking scenario on the test collection from the TREC 2004 Robust Track, many neural retrieval models do not significantly outperform a strong query expansion baseline. Furthermore, we find that this holds true for five additional models implemented in Capreolus. We describe the architecture and design of our toolkit, which includes a Web interface to facilitate comparisons between rankings returned by different models.",Web Search and Data Mining,2020.0,20,22,"[{'authorId': '144115896', 'name': 'Andrew Yates'}, {'authorId': '72401599', 'name': 'Siddhant Arora'}, {'authorId': '2118895402', 'name': 'Xinyu Crystina Zhang'}, {'authorId': '144205313', 'name': 'Wei Yang'}, {'authorId': '2117356', 'name': 'Kevin Martin Jose'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
4b91247cc0692f34eb3e39485aa3d2d4e8ac9dc5,https://www.semanticscholar.org/paper/4b91247cc0692f34eb3e39485aa3d2d4e8ac9dc5,"H2oloo at TREC 2020: When all you got is a hammer... Deep Learning, Health Misinformation, and Precision Medicine",",",Text Retrieval Conference,2020.0,19,25,"[{'authorId': '1816753042', 'name': 'Ronak Pradeep'}, {'authorId': '2461713', 'name': 'Xueguang Ma'}, {'authorId': '2118895402', 'name': 'Xinyu Crystina Zhang'}, {'authorId': '3129614', 'name': 'H. Cui'}, {'authorId': '2087110267', 'name': 'Ruizhou Xu'}, {'authorId': '143744603', 'name': 'Rodrigo Nogueira'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1759787', 'name': 'D. Cheriton'}]"
50fe89d2109f1f186e5e91aa8a7853d92a85daee,https://www.semanticscholar.org/paper/50fe89d2109f1f186e5e91aa8a7853d92a85daee,Evaluating Pretrained Transformer Models for Citation Recommendation,". Citation recommendation systems for the scientiﬁc literature, to help authors ﬁnd papers that should be cited, have the potential to speed up discoveries and uncover new routes for scientiﬁc exploration. We treat this task as a ranking problem, which we tackle with a two-stage approach: candidate generation followed by re-ranking. Within this framework, we adapt to the scientiﬁc domain a proven combination based on “bag of words” retrieval followed by re-scoring with a BERT model. We experimentally show the eﬀects of domain adaptation, both in terms of pretraining on in-domain data and exploiting in-domain vocabulary. In addition, we evaluate eleven pretrained transformer models and analyze some unexpected failure cases. On three diﬀerent collections from diﬀerent scientiﬁc disciplines, our models perform close to or at the state of the art in the citation recommendation task.",BIR@ECIR,2020.0,37,7,"[{'authorId': '143744603', 'name': 'Rodrigo Nogueira'}, {'authorId': None, 'name': 'Zhiying Jiang'}, {'authorId': '1979489', 'name': 'Kyunghyun Cho'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
5749bf08ef69d6005e5e084f071a505328053670,https://www.semanticscholar.org/paper/5749bf08ef69d6005e5e084f071a505328053670,Identification and Ranking of Biomedical Informatics Researcher Citation Statistics through a Google Scholar Scraper,"To overcome limitations of previously developed scientific productivity ranking services, we created the Biomedical Informatics Researchers ranking website (rank.informatics-review.com). The website is composed of four key components that work together to create the automatically updating ranking website: 1) list of biomedical informatics researchers, 2) Google Scholar scraper, 3) display page, and 4) updater. The interactive website has facilitated identification of leaders in each of the key citation statistics categories (i.e., number of citations, h-index, and i10-index), and it has allowed other groups, such as tenure and promotions committees, to more effectively and efficiently evaluate researchers and interpret the various citation statistics reported by candidates. Creation of the biomedical informatics researcher ranking website highlights the vast differences in scholarly productivity among members of the biomedical informatics research community. Future efforts are underway to add new functionality to the website and to expand the work to identify top papers in biomedical informatics.",American Medical Informatics Association Annual Symposium,2020.0,7,3,"[{'authorId': '13983559', 'name': 'A. McCoy'}, {'authorId': '1690314', 'name': 'Dean F. Sittig'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '143731512', 'name': 'A. Wright'}]"
58737fba500075136ee0f33f7801a5ac7f82ab68,https://www.semanticscholar.org/paper/58737fba500075136ee0f33f7801a5ac7f82ab68,Which BM25 Do You Mean? A Large-Scale Reproducibility Study of Scoring Variants,,European Conference on Information Retrieval,2020.0,13,41,"[{'authorId': '1591687213', 'name': 'Chris Kamphuis'}, {'authorId': '144509504', 'name': 'A. D. Vries'}, {'authorId': '3308561', 'name': 'Leonid Boytsov'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
5d31f47e0cd4a4bffc68a3f5ff4f37e714215df7,https://www.semanticscholar.org/paper/5d31f47e0cd4a4bffc68a3f5ff4f37e714215df7,Generalized Optimal Sparse Decision Trees,"Decision tree optimization is notoriously difficult from a computational perspective but essential for the field of interpretable machine learning. Despite efforts over the past 40 years, only recently have optimization breakthroughs been made that have allowed practical algorithms to find optimal decision trees. These new techniques have the potential to trigger a paradigm shift where it is possible to construct sparse decision trees to efficiently optimize a variety of objective functions without relying on greedy splitting and pruning heuristics that often lead to suboptimal solutions. The contribution in this work is to provide a general framework for decision tree optimization that addresses the two significant open problems in the area: treatment of imbalanced data and fully optimizing over continuous variables. We present techniques that produce optimal decision trees over a variety of objectives including F-score, AUC, and partial area under the ROC convex hull. We also introduce a scalable algorithm that produces provably optimal results in the presence of continuous variables and speeds up decision tree construction by several orders of magnitude relative to the state-of-the art.",arXiv.org,2020.0,0,4,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1750932565', 'name': 'Chudi Zhong'}, {'authorId': '2070035422', 'name': 'Diane Hu'}, {'authorId': '48395540', 'name': 'C. Rudin'}, {'authorId': '1745942', 'name': 'M. Seltzer'}]"
63076064a7775f4ab6a094d93a233d32b7031686,https://www.semanticscholar.org/paper/63076064a7775f4ab6a094d93a233d32b7031686,Distant Supervision for Multi-Stage Fine-Tuning in Retrieval-Based Question Answering,"We tackle the problem of question answering directly on a large document collection, combining simple “bag of words” passage retrieval with a BERT-based reader for extracting answer spans. In the context of this architecture, we present a data augmentation technique using distant supervision to automatically annotate paragraphs as either positive or negative examples to supplement existing training data, which are then used together to fine-tune BERT. We explore a number of details that are critical to achieving high accuracy in this setup: the proper sequencing of different datasets during fine-tuning, the balance between “difficult” vs. “easy” examples, and different approaches to gathering negative examples. Experimental results show that, with the appropriate settings, we can achieve large gains in effectiveness on two English and two Chinese QA datasets. We are able to achieve results at or near the state of the art without any modeling advances, which once again affirms the cliché “there’s no data like more data”.",The Web Conference,2020.0,31,22,"[{'authorId': '49291108', 'name': 'Yuqing Xie'}, {'authorId': '144205313', 'name': 'Wei Yang'}, {'authorId': '40379164', 'name': 'Luchen Tan'}, {'authorId': '50033756', 'name': 'Kun Xiong'}, {'authorId': '2123146', 'name': 'Nicholas Jing Yuan'}, {'authorId': '2422046', 'name': 'Baoxing Huai'}, {'authorId': '7755014', 'name': 'Ming Li'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
67e5e67ac9fcfb241984d791c1d211a434901639,https://www.semanticscholar.org/paper/67e5e67ac9fcfb241984d791c1d211a434901639,Designing Templates for Eliciting Commonsense Knowledge from Pretrained Sequence-to-Sequence Models,"While internalized “implicit knowledge” in pretrained transformers has led to fruitful progress in many natural language understanding tasks, how to most effectively elicit such knowledge remains an open question. Based on the text-to-text transfer transformer (T5) model, this work explores a template-based approach to extract implicit knowledge for commonsense reasoning on multiple-choice (MC) question answering tasks. Experiments on three representative MC datasets show the surprisingly good performance of our simple template, coupled with a logit normalization technique for disambiguation. Furthermore, we verify that our proposed template can be easily extended to other MC tasks with contexts such as supporting facts in open-book question answering settings. Starting from the MC task, this work initiates further research to find generic natural language templates that can effectively leverage stored knowledge in pretrained models.",International Conference on Computational Linguistics,2020.0,17,5,"[{'authorId': '1410146097', 'name': 'Jheng-Hong Yang'}, {'authorId': '122045993', 'name': 'Sheng-Chieh Lin'}, {'authorId': '143744603', 'name': 'Rodrigo Nogueira'}, {'authorId': '1793168', 'name': 'Ming-Feng Tsai'}, {'authorId': '152744928', 'name': 'Chuan-Ju Wang'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
7075a35256a595b1a4bc5a7ab02c82f570a28a76,https://www.semanticscholar.org/paper/7075a35256a595b1a4bc5a7ab02c82f570a28a76,From MAXSCORE to Block-Max Wand: The Story of How Lucene Significantly Improved Query Evaluation Performance,,European Conference on Information Retrieval,2020.0,21,16,"[{'authorId': '1630471753', 'name': 'Adrien Grand'}, {'authorId': '69562841', 'name': 'R. Muir'}, {'authorId': '1630493434', 'name': 'Jim Ferenczi'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
79f14789a2cedb128f3bbc3f484927d30c97e156,https://www.semanticscholar.org/paper/79f14789a2cedb128f3bbc3f484927d30c97e156,"We Could, but Should We?: Ethical Considerations for Providing Access to GeoCities and Other Historical Digital Collections","We live in an era in which the ways that we can make sense of our past are evolving as more artifacts from that past become digital. At the same time, the responsibilities of traditional gatekeepers who have negotiated the ethics of historical data collection and use, such as librarians and archivists, are increasingly being sidelined by the system builders who decide whether and how to provide access to historical digital collections, often without sufficient reflection on the ethical issues at hand. It is our aim to better prepare system builders to grapple with these issues. This paper focuses discussions around one such digital collection from the dawn of the web, asking what sorts of analyses can and should be conducted on archival copies of the GeoCities web hosting platform that dates to 1994.",Conference on Human Information Interaction and Retrieval,2020.0,58,10,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '144703130', 'name': 'Ian Milligan'}, {'authorId': '1737250', 'name': 'Douglas W. Oard'}, {'authorId': '3412792', 'name': 'Nick Ruest'}, {'authorId': '3214594', 'name': 'Katie Shilton'}, {'authorId': '1759787', 'name': 'D. Cheriton'}]"
821f9468f885570d376317fe0a5d471b5d019c31,https://www.semanticscholar.org/paper/821f9468f885570d376317fe0a5d471b5d019c31,TREC 2020 Notebook: CAsT Track,"This notebook describes our participation (h2oloo) in TREC CAsT 2020. We ﬁrst illustrate our multi-stage pipeline for conversational search: sequence-to-sequence query reformulation followed by an ad hoc text ranking pipeline; then, detail our proposed method for canonical response entry. Empirically, we show that our method effectively reformulates conversational queries considering both historical user utterances and system responses, yielding ﬁnal ranking result 0.363 and 0.494 in terms of MAP and NDCG@3 respectively, which is our best submission to CAsT 2020.",Text Retrieval Conference,2020.0,13,1,"[{'authorId': '122045993', 'name': 'Sheng-Chieh Lin'}, {'authorId': '2109723027', 'name': 'Jheng-Hong Yang'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
8369578a29e57724c8bdb983d63ad9a3ae983223,https://www.semanticscholar.org/paper/8369578a29e57724c8bdb983d63ad9a3ae983223,To Paraphrase or Not To Paraphrase: User-Controllable Selective Paraphrase Generation,"In this article, we propose a paraphrase generation technique to keep the key phrases in source sentences during paraphrasing. We also develop a model called TAGPA with such technique, which has multiple pre-configured or trainable key phrase detector and a paraphrase generator. The paraphrase generator aims to keep the key phrases and increase the diversity of the paraphrased sentences. The key phrases can be entities provided by our user, like company names, people's names, domain-specific terminologies, etc., or can be learned from a given dataset.",arXiv.org,2020.0,13,0,"[{'authorId': '48985313', 'name': 'Mohan Zhang'}, {'authorId': '40379164', 'name': 'Luchen Tan'}, {'authorId': '1924612088', 'name': 'Zhengkai Tu'}, {'authorId': '101028678', 'name': 'Zihang Fu'}, {'authorId': '50033756', 'name': 'Kun Xiong'}, {'authorId': '2150652992', 'name': 'Ming Li'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
83f915d30720f1aa1c6f6a4342d7f9e52add756e,https://www.semanticscholar.org/paper/83f915d30720f1aa1c6f6a4342d7f9e52add756e,Distilling Dense Representations for Ranking using Tightly-Coupled Teachers,"We present an approach to ranking with dense representations that applies knowledge distillation to improve the recently proposed late-interaction ColBERT model. Specifically, we distill the knowledge from ColBERT's expressive MaxSim operator for computing relevance scores into a simple dot product, thus enabling single-step ANN search. Our key insight is that during distillation, tight coupling between the teacher model and the student model enables more flexible distillation strategies and yields better learned representations. We empirically show that our approach improves query latency and greatly reduces the onerous storage requirements of ColBERT, while only making modest sacrifices in terms of effectiveness. By combining our dense representations with sparse representations derived from document expansion, we are able to approach the effectiveness of a standard cross-encoder reranker using BERT that is orders of magnitude slower.",arXiv.org,2020.0,28,100,"[{'authorId': '122045993', 'name': 'Sheng-Chieh Lin'}, {'authorId': '1410146097', 'name': 'Jheng-Hong Yang'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
87bfc3de39c4beab43744bbca73da0f5c88ce126,https://www.semanticscholar.org/paper/87bfc3de39c4beab43744bbca73da0f5c88ce126,Supporting Interoperability Between Open-Source Search Engines with the Common Index File Format,"There exists a natural tension between encouraging a diverse ecosystem of open-source search engines and supporting fair, replicable comparisons across those systems. To balance these two goals, we examine two approaches to providing interoperability between the inverted indexes of several systems. The first takes advantage of internal abstractions around index structures and building wrappers that allow one system to directly read the indexes of another. The second involves sharing indexes across systems via a data exchange specification that we have developed, called the Common Index File Format (CIFF). We demonstrate the first approach with the Java systems Anserini and Terrier, and the second approach with Anserini, JASSv2, OldDog, PISA, and Terrier. Together, these systems provide a wide range of implementations and features, with different research goals. Overall, we recommend CIFF as a low-effort approach to support independent innovation while enabling the types of fair evaluations that are critical for driving the field forward.",Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2020.0,16,30,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '47470313', 'name': 'J. Mackenzie'}, {'authorId': '1591687213', 'name': 'Chris Kamphuis'}, {'authorId': '145434248', 'name': 'Craig Macdonald'}, {'authorId': '39662889', 'name': 'Antonio Mallia'}, {'authorId': '66497215', 'name': 'Michal Siedlaczek'}, {'authorId': '145980720', 'name': 'A. Trotman'}, {'authorId': '144509504', 'name': 'A. D. Vries'}]"
8c1ca95db7eb4cb243587d45b9aa8418d7b0a735,https://www.semanticscholar.org/paper/8c1ca95db7eb4cb243587d45b9aa8418d7b0a735,SimClusters: Community-Based Representations for Heterogeneous Recommendations at Twitter,"Personalized recommendation products at Twitter target a multitude of heterogeneous items: Tweets, Events, Topics, Hashtags, and users. Each of these targets varies in their cardinality (which affects the scale of the problem) and their ""shelf life'' (which constrains the latency of generating the recommendations). Although Twitter has built a variety of recommendation systems before dating back a decade, solutions to the broader problem were mostly tackled piecemeal. In this paper, we present SimClusters, a general-purpose representation layer based on overlapping communities into which users as well as heterogeneous content can be captured as sparse, interpretable vectors to support a multitude of recommendation tasks. We propose a novel algorithm for community discovery based on Metropolis-Hastings sampling, which is both more accurate and significantly faster than off-the-shelf alternatives. SimClusters scales to networks with billions of users and has been effective across a variety of deployed applications at Twitter.",Knowledge Discovery and Data Mining,2020.0,43,30,"[{'authorId': '2417199', 'name': 'Venu Satuluri'}, {'authorId': '2145046275', 'name': 'Yao Wu'}, {'authorId': '2496226', 'name': 'Xun Zheng'}, {'authorId': '1894899231', 'name': 'Yilei Qian'}, {'authorId': '1900391601', 'name': 'Brian Wichers'}, {'authorId': '2279233', 'name': 'Qieyun Dai'}, {'authorId': '1897056734', 'name': 'Gui Ming Tang'}, {'authorId': '2116635559', 'name': 'Jerry Jiang'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
8ffa054a33c19812d78b29c411f0661bed1ed3ee,https://www.semanticscholar.org/paper/8ffa054a33c19812d78b29c411f0661bed1ed3ee,Flexible IR Pipelines with Capreolus,"While a number of recent open-source toolkits for training and using neural information retrieval models have greatly simplified experiments with neural reranking methods, they essentially hard code a ""search-then-rerank'' experimental pipeline. These pipelines consist of an efficient first-stage ranking method, like BM25, followed by a neural reranking method. Deviations from this setup often require hacks; some improvements, like adding a second reranking step that uses a more expensive neural method, are infeasible without major code changes. In order to improve the flexibility of such toolkits, we propose implementing experimental pipelines as dependency graphs of functional ""IR primitives,'' which we call modules, that can be used and combined as needed. For example, a neural IR pipeline may rerank results from a Searcher module that efficiently retrieves results from an Index module that it depends on. In turn, the Index depends on a Collection to index, which is provided by the pipeline. This Searcher module is self-contained: the pipeline does not need to know about or interact with the Index of the Searcher, which is transparently shared among Searcher modules when possible (e.g., a BM25 and a QL Searcher might share the same Index). Similarly, a Reranker module might depend on a Trainer (e.g., Tensorflow), feature Extractor, Tokenizer, etc. In both cases, the pipeline needs to interact only with the Reranker or Searcher directly; the complexity of their dependencies is hidden and intelligently managed. We rewrite the Capreolus toolkit to take this approach and demonstrate its use. %in a series of code examples and experiments.",International Conference on Information and Knowledge Management,2020.0,29,13,"[{'authorId': '144115896', 'name': 'Andrew Yates'}, {'authorId': '2117356', 'name': 'Kevin Martin Jose'}, {'authorId': '2118895402', 'name': 'Xinyu Crystina Zhang'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
90a1491ac32e732c93773354e4e665794ed4d490,https://www.semanticscholar.org/paper/90a1491ac32e732c93773354e4e665794ed4d490,DeeBERT: Dynamic Early Exiting for Accelerating BERT Inference,"Large-scale pre-trained language models such as BERT have brought significant improvements to NLP applications. However, they are also notorious for being slow in inference, which makes them difficult to deploy in real-time applications. We propose a simple but effective method, DeeBERT, to accelerate BERT inference. Our approach allows samples to exit earlier without passing through the entire model. Experiments show that DeeBERT is able to save up to ~40% inference time with minimal degradation in model quality. Further analyses show different behaviors in the BERT transformer layers and also reveal their redundancy. Our work provides new ideas to efficiently apply deep transformer-based models to downstream tasks. Code is available at https://github.com/castorini/DeeBERT.",Annual Meeting of the Association for Computational Linguistics,2020.0,21,270,"[{'authorId': '2059016789', 'name': 'Ji Xin'}, {'authorId': '26917433', 'name': 'Raphael Tang'}, {'authorId': '2108395397', 'name': 'Jaejun Lee'}, {'authorId': '40508553', 'name': 'Yaoliang Yu'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
a529449b65f307bb216e081f31b0746ede2ab8e6,https://www.semanticscholar.org/paper/a529449b65f307bb216e081f31b0746ede2ab8e6,Building community at distance: a datathon during COVID-19,"This paper aims to use the experience of an in-person event that was forced to go virtual in the wake of COVID-19 as an entryway into a discussion on the broader implications around transitioning events online. It gives both practical recommendation to event organizers as well as broader reflections on the role of digital libraries during the COVID-19 pandemic and beyond.,The authors draw on their personal experiences with the datathon, as well as a comprehensive review of literature. The authors provide a candid assessment of what approaches worked and which ones did not.,A series of best practices are provided, including factors for assessing whether an event can be run online; the mixture of synchronous versus asynchronous content; and important technical questions around delivery. Focusing on a detailed case study of the shift of the physical team-building exercise, the authors note how cloud-based platforms were able to successfully assemble teams and jumpstart online collaboration. The existing decision to use cloud-based infrastructure facilitated the event’s transition as well. The authors use these examples to provide some broader insights on meaningful content delivery during the COVID-19 pandemic.,Moving an event online during a novel pandemic is part of a broader shift within the digital libraries’ community. This paper thus provides a useful professional resource for others exploring this shift, as well as those exploring new program delivery in the post-pandemic period (both due to an emphasis on climate reduction as well as reduced travel budgets in a potential period of financial austerity).",Digital Library Perspectives,2020.0,47,15,"[{'authorId': '48029163', 'name': 'Samantha Fritz'}, {'authorId': '144703130', 'name': 'Ian Milligan'}, {'authorId': '3412792', 'name': 'Nick Ruest'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
ad84471593d07525bc78099eed0643f65e142df6,https://www.semanticscholar.org/paper/ad84471593d07525bc78099eed0643f65e142df6,"The Archives Unleashed Project: Technology, Process, and Community to Improve Scholarly Access to Web Archives","The Archives Unleashed project aims to improve scholarly access to web archives through a multi-pronged strategy involving tool creation, process modeling, and community building---all proceeding concurrently in mutually-reinforcing efforts. As we near the end of our initially-conceived three-year project, we report on our progress and share lessons learned along the way. The main contribution articulated in this paper is a process model that decomposes scholarly inquiries into four main activities: filter, extract, aggregate, and visualize. Based on the insight that these activities can be disaggregated across time, space, and tools, it is possible to generate ""derivative products"", using our Archives Unleashed Toolkit, that serve as useful starting points for scholarly inquiry. Scholars can download these products from the Archives Unleashed Cloud and manipulate them just like any other dataset, thus providing access to web archives without requiring any specialized knowledge. Over the past few years, our platform has processed over a thousand different collections from over two hundred users, totaling around 300 terabytes of web archives.",ACM/IEEE Joint Conference on Digital Libraries,2020.0,22,25,"[{'authorId': '3412792', 'name': 'Nick Ruest'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '144703130', 'name': 'Ian Milligan'}, {'authorId': '48029163', 'name': 'Samantha Fritz'}]"
b4bda0f201446b77548794724bd8238a42c7e6c5,https://www.semanticscholar.org/paper/b4bda0f201446b77548794724bd8238a42c7e6c5,Content-Based Exploration of Archival Images Using Neural Networks,"We present DAIRE (Deep Archival Image Retrieval Engine), an image exploration tool based on latent representations derived from neural networks, which allows scholars to ""query"" using an image of interest to rapidly find related images within a web archive. This work represents one part of our broader effort to move away from text-centric analyses of web archives and scholarly tools that are direct reflections of methods for accessing the live web. This short piece describes the implementation of our system and a case study on a subset of the GeoCities web archive.",ACM/IEEE Joint Conference on Digital Libraries,2020.0,14,2,"[{'authorId': '1845854832', 'name': 'Tobi Adewoye'}, {'authorId': '2118233916', 'name': 'Xiao Han'}, {'authorId': '3412792', 'name': 'Nick Ruest'}, {'authorId': '144703130', 'name': 'Ian Milligan'}, {'authorId': '48029163', 'name': 'Samantha Fritz'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1759787', 'name': 'D. Cheriton'}]"
b4fa5accb3f83ab398772a913b8aa443c34e4000,https://www.semanticscholar.org/paper/b4fa5accb3f83ab398772a913b8aa443c34e4000,Cydex: Neural Search Infrastructure for the Scholarly Literature,"Cydex is a platform that provides neural search infrastructure for domain-specific scholarly literature. The platform represents an abstraction of Covidex, our recently developed full-stack open-source search engine for the COVID-19 Open Research Dataset (CORD-19) from AI2. While Covidex takes advantage of the latest best practices for keyword search using the popular Lucene search library as well as state-of-the-art neural ranking models using T5, parts of the system were hard coded to only work with CORD-19. This paper describes our efforts to generalize Covidex into Cydex, which can be applied to scholarly literature in different domains. By decoupling corpus-specific configurations from the frontend implementation, we are able to demonstrate the generality of Cydex on two very different corpora: the ACL Anthology and a collection of hydrology abstracts. Our platform is entirely open source and available at cydex.ai.",SDP,2020.0,22,3,"[{'authorId': '2066433162', 'name': 'S. Ding'}, {'authorId': '6549913', 'name': 'Edwin Zhang'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
ba29b10f20168939402f0f17119a1f6c488d1639,https://www.semanticscholar.org/paper/ba29b10f20168939402f0f17119a1f6c488d1639,Rapidly Deploying a Neural Search Engine for the COVID-19 Open Research Dataset,The Neural Covidex is a search engine that exploits the latest neural ranking architectures to provide information access to the COVID-19 Open Research Dataset (CORD-19) curated by the Allen Institute for AI. It exists as part of a suite of tools we have developed to help domain experts tackle the ongoing global pandemic. We hope that improved information access capabilities to the scientific literature can inform evidence-based decision making and insight generation.,NLPCOVID19,2020.0,34,57,"[{'authorId': '6549913', 'name': 'Edwin Zhang'}, {'authorId': '1573914472', 'name': 'Nikhil Gupta'}, {'authorId': '143744603', 'name': 'Rodrigo Nogueira'}, {'authorId': '1979489', 'name': 'Kyunghyun Cho'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
c0a5be99a0ea38d1adbffb6110ce3a1d227e13f7,https://www.semanticscholar.org/paper/c0a5be99a0ea38d1adbffb6110ce3a1d227e13f7,Query Reformulation using Query History for Passage Retrieval in Conversational Search,"Passage retrieval in a conversational context is essential for many downstream applications; it is however extremely challenging due to limited data resources. To address this problem, we present an effective multi-stage pipeline for passage ranking in conversational search that integrates a widely-used IR system with a conversational query reformulation module. Along these lines, we propose two simple yet effective query reformulation approaches: historical query expansion (HQE) and neural transfer reformulation (NTR). Whereas HQE applies query expansion, a traditional IR query reformulation technique, NTR transfers human knowledge of conversational query understanding to a neural query reformulation model. The proposed HQE method was the top-performing submission of automatic systems in CAsT Track at TREC 2019. Building on this, our NTR approach improves an additional 18% over that best entry in terms of NDCG@3. We further analyze the distinct behaviors of the two approaches, and show that fusing their output reduces the performance gap (measured in NDCG@3) between the manually-rewritten and automatically-generated queries to 4 from 22 points when compared with the best CAsT submission.",arXiv.org,2020.0,62,23,"[{'authorId': '122045993', 'name': 'Sheng-Chieh Lin'}, {'authorId': '1410146097', 'name': 'Jheng-Hong Yang'}, {'authorId': '143744603', 'name': 'Rodrigo Nogueira'}, {'authorId': '1793168', 'name': 'Ming-Feng Tsai'}, {'authorId': '152744928', 'name': 'Chuan-Ju Wang'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
d20025487e31cbbf186d1a4e902fc55159a82a9b,https://www.semanticscholar.org/paper/d20025487e31cbbf186d1a4e902fc55159a82a9b,Approximate Nearest Neighbor Search and Lightweight Dense Vector Reranking in Multi-Stage Retrieval Architectures,"In the context of a multi-stage retrieval architecture, we explore candidate generation based on approximate nearest neighbor (ANN) search and lightweight reranking based on dense vector representations. These results serve as input to slower but more accurate rerankers such as those based on transformers. Our goal is to characterize the effectiveness-efficiency tradeoff space in this context. We find that, on sentence-length segments of text, ANN techniques coupled with dense vector reranking dominate approaches based on inverted indexes, and thus our proposed design should be preferred. For paragraph-length segments, ANN-based and index-based techniques share the Pareto frontier, which means that the choice of alternatives depends on the desired operating point.",International Conference on the Theory of Information Retrieval,2020.0,22,10,"[{'authorId': '1924612088', 'name': 'Zhengkai Tu'}, {'authorId': '144205313', 'name': 'Wei Yang'}, {'authorId': '101028678', 'name': 'Zihang Fu'}, {'authorId': '49291108', 'name': 'Yuqing Xie'}, {'authorId': '40379164', 'name': 'Luchen Tan'}, {'authorId': '50033756', 'name': 'Kun Xiong'}, {'authorId': '2150652992', 'name': 'Ming Li'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
d80b23150de329e6434a436edc6ea4378bd0b658,https://www.semanticscholar.org/paper/d80b23150de329e6434a436edc6ea4378bd0b658,Showing Your Work Doesn’t Always Work,"In natural language processing, a recently popular line of work explores how to best report the experimental results of neural networks. One exemplar publication, titled “Show Your Work: Improved Reporting of Experimental Results” (Dodge et al., 2019), advocates for reporting the expected validation effectiveness of the best-tuned model, with respect to the computational budget. In the present work, we critically examine this paper. As far as statistical generalizability is concerned, we find unspoken pitfalls and caveats with this approach. We analytically show that their estimator is biased and uses error-prone assumptions. We find that the estimator favors negative errors and yields poor bootstrapped confidence intervals. We derive an unbiased alternative and bolster our claims with empirical evidence from statistical simulation. Our codebase is at https://github.com/castorini/meanmax.",Annual Meeting of the Association for Computational Linguistics,2020.0,18,5,"[{'authorId': '26917433', 'name': 'Raphael Tang'}, {'authorId': '2108395397', 'name': 'Jaejun Lee'}, {'authorId': '2059016789', 'name': 'Ji Xin'}, {'authorId': '2110789748', 'name': 'Xinyu Liu'}, {'authorId': '40508553', 'name': 'Yaoliang Yu'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
